  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      9.7844E-04      1.0008E+00      1.0000E+00      1.0017E+00      9.7829E-04      8.9814E+01      9.0182E+01      1.0000E+00
      9.7701E-04      1.0002E+00      1.0000E+00      1.0004E+00      9.7699E-04      8.9957E+01      9.0043E+01      1.0000E+00
      9.7700E-04      1.0002E+00      1.0000E+00      1.0004E+00      9.7698E-04      8.9994E+01      9.0007E+01      1.0000E+00
      9.7847E-04      1.0008E+00      1.0000E+00      1.0017E+00      9.7833E-04      8.9968E+01      9.0033E+01      1.0000E+00
      9.7836E-04      1.0008E+00      1.0000E+00      1.0017E+00      9.7823E-04      8.9989E+01      9.0006E+01      1.0000E+00
      9.8255E-04      1.0032E+00      1.0001E+00      1.0060E+00      9.8178E-04      8.9423E+01      9.0545E+01      1.0000E+00
      9.8370E-04      1.0028E+00      1.0000E+00      1.0062E+00      9.8291E-04      8.9896E+01      9.0088E+01      1.0000E+00
      9.9392E-04      1.0086E+00      1.0001E+00      1.0168E+00      9.9069E-04      8.9748E+01      9.0120E+01      1.0000E+00
      9.9853E-04      1.0071E+00      1.0002E+00      1.0166E+00      9.9527E-04      8.9530E+01      9.0517E+01      1.0000E+00
      9.8378E-04      1.0028E+00      1.0000E+00      1.0062E+00      9.8311E-04      8.9915E+01      9.0081E+01      1.0000E+00
      9.8319E-04      1.0030E+00      1.0000E+00      1.0062E+00      9.8259E-04      8.9926E+01      9.0049E+01      1.0000E+00
      9.9846E-04      1.0071E+00      1.0002E+00      1.0167E+00      9.9598E-04      8.9616E+01      9.0382E+01      1.0000E+00
      9.9608E-04      1.0083E+00      1.0002E+00      1.0173E+00      9.9402E-04      8.9755E+01      9.0166E+01      1.0000E+00
      9.5741E-04      1.0058E+00      1.0015E+00      1.0136E+00      9.5057E-04      8.7014E+01      9.3029E+01      1.0000E+00
      9.1429E-04      1.0152E+00      1.0017E+00      1.0292E+00      8.9171E-04      8.6642E+01      9.1956E+01      1.0000E+00
      9.5943E-04      1.0157E+00      1.0016E+00      1.0341E+00      9.4222E-04      8.7771E+01      9.3067E+01      1.0000E+00
      9.8594E-04      1.0244E+00      1.0010E+00      1.0425E+00      9.6992E-04      8.9238E+01      9.1326E+01      1.0000E+00
      8.8458E-04      1.0273E+00      1.0042E+00      1.0800E+00      8.4067E-04      8.7259E+01      9.4255E+01      1.0000E+00
      9.6396E-04      1.0692E+00      1.0061E+00      1.1151E+00      9.0703E-04      8.6161E+01      9.3074E+01      1.0000E+00
      8.8318E-04      1.0314E+00      1.0049E+00      1.0886E+00      8.3897E-04      8.7050E+01      9.4484E+01      1.0000E+00
      9.6479E-04      1.0735E+00      1.0077E+00      1.1231E+00      9.0557E-04      8.7357E+01      9.4555E+01      1.0000E+00
      6.3793E-04      1.1284E+00      1.0562E+00      1.2458E+00      4.8848E-04      8.1790E+01      1.0877E+02      1.0000E+00
      8.5339E-04      1.4376E+00      1.2408E+00      1.7823E+00      5.2721E-04      6.4786E+01      1.2448E+02      1.0000E+00
      8.4728E-04      1.4519E+00      1.2769E+00      1.7901E+00      5.1167E-04      6.3333E+01      1.2675E+02      1.0000E+00
      1.0200E-03      1.0188E+00      1.0009E+00      1.0374E+00      1.0080E-03      8.8898E+01      9.1759E+01      1.0000E+00
      1.0335E-03      1.0121E+00      1.0010E+00      1.0334E+00      1.0232E-03      8.8151E+01      9.1825E+01      1.0000E+00
      1.0944E-03      1.0346E+00      1.0059E+00      1.0777E+00      1.0470E-03      8.6288E+01      9.5673E+01      1.0000E+00
      1.1102E-03      1.0273E+00      1.0052E+00      1.0648E+00      1.0624E-03      8.4156E+01      9.4148E+01      1.0000E+00
      1.0300E-03      1.0144E+00      1.0007E+00      1.0349E+00      1.0223E-03      8.9132E+01      9.0961E+01      1.0000E+00
      1.0244E-03      1.0172E+00      1.0007E+00      1.0377E+00      1.0203E-03      8.9599E+01      9.0354E+01      1.0000E+00
      1.0704E-03      1.0253E+00      1.0013E+00      1.0521E+00      1.0548E-03      8.9399E+01      9.1063E+01      1.0000E+00
      1.0844E-03      1.0490E+00      1.0039E+00      1.0924E+00      1.0598E-03      8.7824E+01      9.1276E+01      1.0000E+00
      1.4821E-03      1.1718E+00      1.0633E+00      1.3338E+00      1.2515E-03      7.1609E+01      1.0666E+02      1.0000E+00
      1.3091E-03      1.0927E+00      1.0176E+00      1.1575E+00      1.1652E-03      7.9726E+01      9.5832E+01      1.0000E+00
      1.7700E-03      1.1092E+00      1.0186E+00      1.1802E+00      1.6156E-03      8.0780E+01      9.8672E+01      1.0000E+00
      9.1837E-04      1.1397E+00      1.0578E+00      1.2823E+00      7.3141E-04      7.9780E+01      1.0851E+02      1.0000E+00
      1.3095E-03      1.4769E+00      1.3008E+00      1.8960E+00      8.5773E-04      5.3545E+01      1.2072E+02      1.0000E+00
      1.7175E-03      1.6038E+00      1.4294E+00      2.1706E+00      9.4560E-04      5.6511E+01      1.3077E+02      1.0000E+00
      9.7697E-04      1.0002E+00      1.0000E+00      1.0004E+00      9.7695E-04      8.9999E+01      9.0001E+01      1.0000E+00
      9.7694E-04      1.0002E+00      1.0000E+00      1.0004E+00      9.7694E-04      8.9999E+01      9.0001E+01      1.0000E+00
      9.7818E-04      1.0009E+00      1.0000E+00      1.0017E+00      9.7808E-04      8.9989E+01      9.0008E+01      1.0000E+00
      9.7802E-04      1.0008E+00      1.0000E+00      1.0015E+00      9.7798E-04      8.9994E+01      9.0006E+01      1.0000E+00
      9.7694E-04      1.0002E+00      1.0000E+00      1.0004E+00      9.7694E-04      9.0000E+01      9.0000E+01      1.0000E+00
      9.7699E-04      1.0002E+00      1.0000E+00      1.0003E+00      9.7699E-04      9.0000E+01      9.0000E+01      1.0000E+00
      9.7798E-04      1.0007E+00      1.0000E+00      1.0015E+00      9.7797E-04      8.9999E+01      9.0001E+01      1.0000E+00
      9.7805E-04      1.0007E+00      1.0000E+00      1.0014E+00      9.7804E-04      8.9998E+01      9.0002E+01      1.0000E+00
      9.8222E-04      1.0031E+00      1.0000E+00      1.0059E+00      9.8171E-04      8.9940E+01      9.0045E+01      1.0000E+00
      9.8134E-04      1.0027E+00      1.0000E+00      1.0053E+00      9.8104E-04      8.9972E+01      9.0032E+01      1.0000E+00
      9.9197E-04      1.0090E+00      1.0001E+00      1.0165E+00      9.8982E-04      8.9752E+01      9.0205E+01      1.0000E+00
      9.8784E-04      1.0075E+00      1.0001E+00      1.0140E+00      9.8626E-04      8.9872E+01      9.0165E+01      1.0000E+00
      9.8111E-04      1.0024E+00      1.0000E+00      1.0049E+00      9.8100E-04      8.9994E+01      9.0012E+01      1.0000E+00
      9.8139E-04      1.0025E+00      1.0000E+00      1.0049E+00      9.8128E-04      8.9986E+01      9.0012E+01      1.0000E+00
      9.8708E-04      1.0063E+00      1.0001E+00      1.0124E+00      9.8625E-04      8.9945E+01      9.0090E+01      1.0000E+00
      9.8891E-04      1.0068E+00      1.0001E+00      1.0130E+00      9.8809E-04      8.9905E+01      9.0077E+01      1.0000E+00
      9.7730E-04      1.0000E+00      1.0000E+00      1.0000E+00      9.7729E-04      8.9999E+01      9.0001E+01      1.0000E+00
      9.7863E-04      1.0007E+00      1.0000E+00      1.0014E+00      9.7859E-04      8.9996E+01      9.0004E+01      1.0000E+00
      9.7834E-04      1.0006E+00      1.0000E+00      1.0011E+00      9.7831E-04      8.9998E+01      9.0003E+01      1.0000E+00
      9.7955E-04      1.0002E+00      1.0000E+00      1.0003E+00      9.7947E-04      8.9992E+01      9.0010E+01      1.0000E+00
      9.8303E-04      1.0031E+00      1.0000E+00      1.0060E+00      9.8280E-04      8.9972E+01      9.0025E+01      1.0000E+00
      9.9419E-04      1.0095E+00      1.0002E+00      1.0181E+00      9.9291E-04      8.9847E+01      9.0129E+01      1.0000E+00
      9.8347E-04      1.0025E+00      1.0000E+00      1.0047E+00      9.8314E-04      8.9960E+01      9.0043E+01      1.0000E+00
      9.9212E-04      1.0083E+00      1.0001E+00      1.0154E+00      9.9043E-04      8.9809E+01      9.0217E+01      1.0000E+00
      9.8166E-04      1.0024E+00      1.0000E+00      1.0046E+00      9.8152E-04      8.9984E+01      9.0015E+01      1.0000E+00
      9.8254E-04      1.0017E+00      1.0000E+00      1.0032E+00      9.8236E-04      8.9985E+01      9.0022E+01      1.0000E+00
      9.8914E-04      1.0066E+00      1.0001E+00      1.0127E+00      9.8821E-04      8.9897E+01      9.0083E+01      1.0000E+00
      9.8830E-04      1.0055E+00      1.0001E+00      1.0105E+00      9.8732E-04      8.9919E+01      9.0108E+01      1.0000E+00
      9.8616E-04      1.0005E+00      1.0000E+00      1.0009E+00      9.8600E-04      8.9985E+01      9.0008E+01      1.0000E+00
      9.9399E-04      1.0047E+00      1.0000E+00      1.0094E+00      9.9363E-04      8.9955E+01      9.0030E+01      1.0000E+00
      9.9197E-04      1.0037E+00      1.0000E+00      1.0069E+00      9.9095E-04      8.9939E+01      9.0090E+01      1.0000E+00
      1.0026E-03      1.0015E+00      1.0000E+00      1.0031E+00      1.0013E-03      8.9913E+01      9.0064E+01      1.0000E+00
      1.0113E-03      1.0229E+00      1.0008E+00      1.0397E+00      1.0028E-03      8.9037E+01      9.0840E+01      1.0000E+00
      9.9322E-04      1.0172E+00      1.0005E+00      1.0304E+00      9.8542E-04      8.9399E+01      9.0815E+01      1.0000E+00
      1.0569E-03      1.0630E+00      1.0061E+00      1.1009E+00      1.0182E-03      8.5762E+01      9.3570E+01      1.0000E+00
      9.7147E-04      1.0424E+00      1.0033E+00      1.0620E+00      9.3278E-04      8.6836E+01      9.4255E+01      1.0000E+00
      9.9137E-04      1.0139E+00      1.0003E+00      1.0256E+00      9.8592E-04      8.9604E+01      9.0583E+01      1.0000E+00
      1.0033E-03      1.0163E+00      1.0004E+00      1.0297E+00      9.9792E-04      8.9403E+01      9.0463E+01      1.0000E+00
      9.6850E-04      1.0344E+00      1.0023E+00      1.0518E+00      9.3547E-04      8.7334E+01      9.3637E+01      1.0000E+00
      1.0420E-03      1.0476E+00      1.0036E+00      1.0784E+00      1.0084E-03      8.6462E+01      9.2670E+01      1.0000E+00
      1.2742E-03      1.5082E+00      1.3687E+00      1.9922E+00      8.0831E-04      5.1519E+01      1.2262E+02      1.0000E+00
      7.9952E-04      1.0854E+00      1.0260E+00      1.2027E+00      6.8639E-04      8.4753E+01      1.0204E+02      1.0000E+00
      1.6325E-03      1.6775E+00      1.5784E+00      2.2830E+00      8.5167E-04      5.2186E+01      1.3534E+02      1.0000E+00
      7.9712E-04      1.0899E+00      1.0303E+00      1.2155E+00      6.7944E-04      8.4090E+01      1.0290E+02      1.0000E+00
      1.2540E-03      1.4609E+00      1.3296E+00      1.9438E+00      8.0256E-04      5.3233E+01      1.1997E+02      1.0000E+00
      1.6298E-03      1.7185E+00      1.6225E+00      2.3212E+00      8.1728E-04      5.1399E+01      1.3713E+02      1.0000E+00
      1.0035E-03      1.0163E+00      1.0004E+00      1.0293E+00      9.9776E-04      8.9386E+01      9.0474E+01      1.0000E+00
      9.9220E-04      1.0129E+00      1.0003E+00      1.0229E+00      9.8639E-04      8.9535E+01      9.0627E+01      1.0000E+00
      1.0419E-03      1.0477E+00      1.0036E+00      1.0780E+00      1.0076E-03      8.6446E+01      9.2677E+01      1.0000E+00
      9.6874E-04      1.0330E+00      1.0022E+00      1.0542E+00      9.3500E-04      8.7221E+01      9.3707E+01      1.0000E+00
      9.9576E-04      1.0115E+00      1.0002E+00      1.0200E+00      9.8949E-04      8.9574E+01      9.0619E+01      1.0000E+00
      1.0169E-03      1.0103E+00      1.0001E+00      1.0160E+00      1.0121E-03      8.9595E+01      9.0396E+01      1.0000E+00
      9.7202E-04      1.0323E+00      1.0022E+00      1.0553E+00      9.3740E-04      8.7198E+01      9.3763E+01      1.0000E+00
      1.0536E-03      1.0438E+00      1.0030E+00      1.0677E+00      1.0203E-03      8.6668E+01      9.2651E+01      1.0000E+00
      1.2524E-03      1.4616E+00      1.3311E+00      1.9484E+00      8.0109E-04      5.3283E+01      1.2004E+02      1.0000E+00
      7.9694E-04      1.0933E+00      1.0294E+00      1.2221E+00      6.8356E-04      8.4329E+01      1.0246E+02      1.0000E+00
      1.6251E-03      1.7294E+00      1.6282E+00      2.3132E+00      8.1570E-04      5.0985E+01      1.3750E+02      1.0000E+00
      7.9865E-04      1.0949E+00      1.0288E+00      1.2240E+00      6.8476E-04      8.4576E+01      1.0234E+02      1.0000E+00
      1.2679E-03      1.4615E+00      1.3372E+00      1.9575E+00      8.0816E-04      5.3168E+01      1.2007E+02      1.0000E+00
      1.6337E-03      1.7297E+00      1.6377E+00      2.3176E+00      8.2232E-04      5.0682E+01      1.3760E+02      1.0000E+00
      1.1040E-03      1.0365E+00      1.0032E+00      1.0833E+00      1.0565E-03      8.8528E+01      9.3419E+01      1.0000E+00
      1.1285E-03      1.0250E+00      1.0023E+00      1.0651E+00      1.0792E-03      8.6902E+01      9.1873E+01      1.0000E+00
      1.4945E-03      1.1646E+00      1.0543E+00      1.3315E+00      1.2582E-03      7.2970E+01      1.0489E+02      1.0000E+00
      1.3309E-03      1.0917E+00      1.0114E+00      1.1599E+00      1.1818E-03      8.1998E+01      9.4952E+01      1.0000E+00
      1.7935E-03      1.1120E+00      1.0165E+00      1.1817E+00      1.6386E-03      8.1979E+01      9.7664E+01      1.0000E+00
      1.0991E-03      1.0252E+00      1.0027E+00      1.0500E+00      1.0801E-03      8.6096E+01      9.3001E+01      1.0000E+00
      1.1352E-03      1.0417E+00      1.0062E+00      1.0780E+00      1.1027E-03      8.4157E+01      9.4310E+01      1.0000E+00
      9.4460E-04      1.1332E+00      1.0397E+00      1.2890E+00      7.5694E-04      8.2381E+01      1.0517E+02      1.0000E+00
      1.7936E-03      1.6187E+00      1.4894E+00      2.2025E+00      9.9028E-04      5.4170E+01      1.3222E+02      1.0000E+00
      1.3810E-03      1.4800E+00      1.3602E+00      1.9274E+00      8.9984E-04      5.1766E+01      1.2261E+02      1.0000E+00
      2.4159E-03      1.0649E+00      1.0256E+00      1.1207E+00      2.1299E-03      8.3880E+01      1.0282E+02      1.0000E+00
      3.6193E-03      1.2034E+00      1.0887E+00      1.3650E+00      3.0519E-03      6.9319E+01      1.1091E+02      1.0000E+00
      3.7057E-03      1.1956E+00      1.0883E+00      1.3810E+00      3.0978E-03      6.9527E+01      1.0990E+02      1.0000E+00
      3.6400E-03      1.0271E+00      1.0056E+00      1.0502E+00      3.5041E-03      8.6124E+01      9.6007E+01      1.0000E+00
      1.1378E-03      1.0395E+00      1.0044E+00      1.0706E+00      1.0703E-03      8.7616E+01      9.5357E+01      1.0000E+00
      1.0210E-03      1.0436E+00      1.0102E+00      1.1334E+00      9.4887E-04      8.5916E+01      9.5838E+01      1.0000E+00
      1.4620E-03      1.4152E+00      1.2739E+00      1.9240E+00      9.1765E-04      5.5938E+01      1.1475E+02      1.0000E+00
      1.0728E-03      1.2098E+00      1.1055E+00      1.4419E+00      8.9365E-04      6.7952E+01      1.0503E+02      1.0000E+00
      2.2020E-03      1.5680E+00      1.5904E+00      1.7664E+00      1.1612E-03      5.3952E+01      1.4022E+02      1.0000E+00
      8.6337E-04      1.0826E+00      1.0182E+00      1.1977E+00      8.0011E-04      8.3638E+01      9.3480E+01      1.0000E+00
      7.6340E-04      1.2892E+00      1.2056E+00      1.8402E+00      5.0000E-04      7.1094E+01      1.1481E+02      1.0000E+00
      4.0317E-03      1.1362E+00      1.0438E+00      1.3153E+00      3.3324E-03      7.4648E+01      1.0040E+02      1.0000E+00
      3.7229E-03      1.0125E+00      1.0007E+00      1.0313E+00      3.6767E-03      8.8413E+01      9.1245E+01      1.0000E+00
      3.8792E-03      1.1499E+00      1.0342E+00      1.2795E+00      3.3906E-03      7.6919E+01      1.0266E+02      1.0000E+00
      3.9358E-03      1.1463E+00      1.0438E+00      1.2825E+00      3.4443E-03      7.5300E+01      1.0455E+02      1.0000E+00
      3.8060E-03      1.0168E+00      1.0009E+00      1.0282E+00      3.7724E-03      8.8185E+01      9.2050E+01      1.0000E+00
      3.8914E-03      1.0091E+00      1.0002E+00      1.0164E+00      3.8840E-03      8.9409E+01      9.0583E+01      1.0000E+00
      3.9594E-03      1.1422E+00      1.0421E+00      1.2819E+00      3.4673E-03      7.5799E+01      1.0410E+02      1.0000E+00
      3.9825E-03      1.1455E+00      1.0409E+00      1.2897E+00      3.4721E-03      7.6033E+01      1.0375E+02      1.0000E+00
      3.9217E-03      1.0061E+00      1.0001E+00      1.0126E+00      3.9166E-03      8.9952E+01      9.0101E+01      1.0000E+00
      3.9204E-03      1.0071E+00      1.0002E+00      1.0172E+00      3.9053E-03      8.9345E+01      9.0703E+01      1.0000E+00
      3.8002E-03      1.0120E+00      1.0004E+00      1.0189E+00      3.7814E-03      8.8890E+01      9.1111E+01      1.0000E+00
      3.8724E-03      1.0065E+00      1.0001E+00      1.0113E+00      3.8630E-03      8.9593E+01      9.0453E+01      1.0000E+00
      3.8953E-03      1.0035E+00      1.0000E+00      1.0074E+00      3.8938E-03      8.9928E+01      9.0070E+01      1.0000E+00
      3.8622E-03      1.0078E+00      1.0002E+00      1.0162E+00      3.8424E-03      8.9273E+01      9.0465E+01      1.0000E+00
      1.0182E-03      1.0245E+00      1.0010E+00      1.0450E+00      1.0112E-03      8.9200E+01      9.0643E+01      1.0000E+00
      1.0771E-03      1.0679E+00      1.0068E+00      1.1159E+00      1.0376E-03      8.5767E+01      9.3306E+01      1.0000E+00
      1.0030E-03      1.0210E+00      1.0008E+00      1.0365E+00      9.9485E-04      8.9154E+01      9.1007E+01      1.0000E+00
      9.9174E-04      1.0513E+00      1.0049E+00      1.0745E+00      9.5168E-04      8.6087E+01      9.4791E+01      1.0000E+00
      1.3362E-03      1.5344E+00      1.3777E+00      2.0132E+00      8.3408E-04      5.0369E+01      1.2285E+02      1.0000E+00
      8.2499E-04      1.0752E+00      1.0208E+00      1.1795E+00      7.1249E-04      8.5448E+01      1.0100E+02      1.0000E+00
      1.7186E-03      1.6934E+00      1.6207E+00      2.3414E+00      8.7511E-04      5.1604E+01      1.3615E+02      1.0000E+00
      1.0017E-03      1.0133E+00      1.0003E+00      1.0260E+00      9.9703E-04      8.9777E+01      9.0308E+01      1.0000E+00
      9.8234E-04      1.0349E+00      1.0021E+00      1.0560E+00      9.5122E-04      8.8048E+01      9.2993E+01      1.0000E+00
      1.0189E-03      1.0128E+00      1.0002E+00      1.0220E+00      1.0144E-03      8.9762E+01      9.0276E+01      1.0000E+00
      1.0551E-03      1.0464E+00      1.0031E+00      1.0740E+00      1.0257E-03      8.7203E+01      9.2289E+01      1.0000E+00
      8.1329E-04      1.0820E+00      1.0341E+00      1.2013E+00      6.9007E-04      8.2903E+01      1.0396E+02      1.0000E+00
      1.6535E-03      1.6945E+00      1.5940E+00      2.3021E+00      8.1476E-04      5.3135E+01      1.3670E+02      1.0000E+00
      1.2515E-03      1.4454E+00      1.3016E+00      1.9019E+00      8.1555E-04      5.4373E+01      1.1934E+02      1.0000E+00
      5.1132E-03      1.6155E+00      1.4279E+00      2.5005E+00      2.6594E-03      5.3236E+01      1.1886E+02      1.0000E+00
      3.2622E-03      1.2062E+00      1.0903E+00      1.5655E+00      2.3555E-03      7.3170E+01      1.0418E+02      1.0000E+00
      6.5909E-03      1.7323E+00      1.6102E+00      2.3242E+00      3.3185E-03      5.1302E+01      1.3696E+02      1.0000E+00
      1.0348E-03      1.0050E+00      1.0002E+00      1.0107E+00      1.0281E-03      8.9121E+01      9.1200E+01      1.0000E+00
      1.0613E-03      1.0436E+00      1.0039E+00      1.0625E+00      1.0362E-03      8.6332E+01      9.3793E+01      1.0000E+00
      1.0637E-03      1.0390E+00      1.0034E+00      1.0533E+00      1.0361E-03      8.6135E+01      9.3720E+01      1.0000E+00
      9.8715E-04      1.0355E+00      1.0091E+00      1.0712E+00      9.2760E-04      8.5587E+01      9.7628E+01      1.0000E+00
      1.2460E-03      1.4512E+00      1.3120E+00      1.8957E+00      8.1943E-04      5.3965E+01      1.2046E+02      1.0000E+00
      8.1131E-04      1.0946E+00      1.0290E+00      1.2106E+00      6.8452E-04      8.3569E+01      1.0311E+02      1.0000E+00
      1.6640E-03      1.6851E+00      1.5935E+00      2.3357E+00      8.0371E-04      5.4056E+01      1.3643E+02      1.0000E+00
      1.2713E-03      1.4596E+00      1.3373E+00      1.9446E+00      8.1774E-04      5.3225E+01      1.2051E+02      1.0000E+00
      8.1576E-04      1.0850E+00      1.0279E+00      1.2180E+00      6.9737E-04      8.4297E+01      1.0200E+02      1.0000E+00
      1.6904E-03      1.7112E+00      1.6257E+00      2.3165E+00      8.3075E-04      5.2057E+01      1.3749E+02      1.0000E+00
      8.6884E-04      1.0573E+00      1.0195E+00      1.1067E+00      7.9567E-04      8.3616E+01      1.0111E+02      1.0000E+00
      1.7426E-03      1.5534E+00      1.4402E+00      2.1874E+00      1.0015E-03      5.6177E+01      1.2879E+02      1.0000E+00
      1.7628E-03      1.6003E+00      1.4484E+00      2.1876E+00      1.0125E-03      5.4644E+01      1.3010E+02      1.0000E+00
      3.2372E-03      1.2121E+00      1.0993E+00      1.5695E+00      2.3505E-03      7.1300E+01      1.0181E+02      1.0000E+00
      6.7115E-03      1.7599E+00      1.7295E+00      2.3855E+00      3.2946E-03      4.8860E+01      1.3934E+02      1.0000E+00
      5.0000E-03      1.6201E+00      1.4731E+00      2.4685E+00      2.5486E-03      4.9771E+01      1.1885E+02      1.0000E+00
      1.6047E-02      1.1433E+00      1.0447E+00      1.2873E+00      1.4021E-02      7.5461E+01      1.0445E+02      1.0000E+00
      1.6280E-02      1.1356E+00      1.0421E+00      1.2888E+00      1.4120E-02      7.5905E+01      1.0324E+02      1.0000E+00
      4.0306E-03      1.1401E+00      1.0430E+00      1.2612E+00      3.5481E-03      7.4834E+01      1.0461E+02      1.0000E+00
      4.1292E-03      1.1616E+00      1.0291E+00      1.3048E+00      3.5215E-03      7.9818E+01      1.0177E+02      1.0000E+00
      3.8973E-03      1.0151E+00      1.0012E+00      1.0391E+00      3.8420E-03      8.8222E+01      9.2086E+01      1.0000E+00
      3.9699E-03      1.0487E+00      1.0076E+00      1.1216E+00      3.7103E-03      8.7018E+01      9.5613E+01      1.0000E+00
      6.1996E-03      1.4106E+00      1.2692E+00      2.0108E+00      3.8656E-03      5.9465E+01      1.1419E+02      1.0000E+00
      4.2188E-03      1.2319E+00      1.1113E+00      1.4694E+00      3.5003E-03      6.7075E+01      1.0470E+02      1.0000E+00
      8.7263E-03      1.6172E+00      1.6158E+00      1.7905E+00      4.5454E-03      5.2649E+01      1.4111E+02      1.0000E+00
      3.7285E-03      1.0212E+00      1.0014E+00      1.0479E+00      3.6585E-03      8.7826E+01      9.1390E+01      1.0000E+00
      3.4051E-03      1.0553E+00      1.0098E+00      1.1340E+00      3.2092E-03      8.4358E+01      9.3504E+01      1.0000E+00
      2.9645E-03      1.2861E+00      1.1747E+00      1.7986E+00      1.9771E-03      7.2342E+01      1.1338E+02      1.0000E+00
      1.6392E-02      1.1340E+00      1.0579E+00      1.3356E+00      1.3498E-02      7.3351E+01      1.0205E+02      1.0000E+00
      3.5892E-03      1.0299E+00      1.0017E+00      1.0601E+00      3.5035E-03      8.8438E+01      9.1175E+01      1.0000E+00
      3.7789E-03      1.0132E+00      1.0003E+00      1.0222E+00      3.7582E-03      8.9218E+01      9.0703E+01      1.0000E+00
      3.8622E-03      1.0056E+00      1.0001E+00      1.0103E+00      3.8523E-03      8.9673E+01      9.0423E+01      1.0000E+00
      3.8846E-03      1.0027E+00      1.0000E+00      1.0057E+00      3.8797E-03      8.9872E+01      9.0075E+01      1.0000E+00
      3.8389E-03      1.0077E+00      1.0001E+00      1.0121E+00      3.8190E-03      8.9548E+01      9.0561E+01      1.0000E+00
      3.6388E-03      1.0265E+00      1.0012E+00      1.0380E+00      3.5850E-03      8.8201E+01      9.1804E+01      1.0000E+00
      3.1106E-03      1.0794E+00      1.0090E+00      1.1222E+00      2.9573E-03      8.4768E+01      9.4472E+01      1.0000E+00
      2.0497E-03      1.2400E+00      1.0931E+00      1.4372E+00      1.6813E-03      7.7338E+01      1.1043E+02      1.0000E+00
      3.1076E-03      1.8455E+00      1.4980E+00      2.0063E+00      1.8428E-03      4.8872E+01      1.3594E+02      1.0000E+00
      8.8457E-03      1.2066E+00      1.0620E+00      1.4070E+00      7.3349E-03      8.1629E+01      1.0190E+02      1.0000E+00
      1.2335E-02      1.1097E+00      1.0175E+00      1.2017E+00      1.1484E-02      8.6172E+01      9.4397E+01      1.0000E+00
      1.4404E-02      1.0452E+00      1.0045E+00      1.0993E+00      1.4013E-02      8.8805E+01      9.1862E+01      1.0000E+00
      1.5196E-02      1.0213E+00      1.0024E+00      1.0661E+00      1.4801E-02      8.8318E+01      9.1481E+01      1.0000E+00
      1.5714E-02      1.0083E+00      1.0002E+00      1.0199E+00      1.5491E-02      8.9375E+01      9.0994E+01      1.0000E+00
      1.5812E-02      1.0070E+00      1.0001E+00      1.0148E+00      1.5733E-02      8.9796E+01      9.0369E+01      1.0000E+00
      1.5851E-02      1.0057E+00      1.0001E+00      1.0124E+00      1.5792E-02      8.9805E+01      9.0223E+01      1.0000E+00
      1.5792E-02      1.0070E+00      1.0002E+00      1.0175E+00      1.5607E-02      8.9356E+01      9.0697E+01      1.0000E+00
      1.5234E-02      1.0171E+00      1.0019E+00      1.0556E+00      1.4867E-02      8.8198E+01      9.1607E+01      1.0000E+00
      1.4401E-02      1.0321E+00      1.0024E+00      1.0722E+00      1.4083E-02      8.9108E+01      9.1602E+01      1.0000E+00
      1.2287E-02      1.1030E+00      1.0155E+00      1.1892E+00      1.1464E-02      8.6156E+01      9.4103E+01      1.0000E+00
      8.7588E-03      1.2068E+00      1.0626E+00      1.4112E+00      7.2639E-03      8.1469E+01      1.0169E+02      1.0000E+00
      3.0682E-03      1.8552E+00      1.5069E+00      2.0032E+00      1.8262E-03      4.8541E+01      1.3612E+02      1.0000E+00
      2.0291E-03      1.2462E+00      1.0967E+00      1.4471E+00      1.6659E-03      7.7121E+01      1.1050E+02      1.0000E+00
      3.0907E-03      1.0827E+00      1.0098E+00      1.1290E+00      2.9370E-03      8.4600E+01      9.4615E+01      1.0000E+00
      3.6273E-03      1.0281E+00      1.0014E+00      1.0411E+00      3.5735E-03      8.8066E+01      9.1936E+01      1.0000E+00
      3.8353E-03      1.0082E+00      1.0001E+00      1.0130E+00      3.8151E-03      8.9428E+01      9.0685E+01      1.0000E+00
      3.8870E-03      1.0024E+00      1.0000E+00      1.0052E+00      3.8818E-03      8.9922E+01      9.0133E+01      1.0000E+00
      3.8711E-03      1.0045E+00      1.0000E+00      1.0084E+00      3.8605E-03      8.9791E+01      9.0333E+01      1.0000E+00
      3.7961E-03      1.0110E+00      1.0002E+00      1.0178E+00      3.7788E-03      8.9350E+01      9.0629E+01      1.0000E+00
      3.6196E-03      1.0265E+00      1.0014E+00      1.0543E+00      3.5421E-03      8.8665E+01      9.1117E+01      1.0000E+00
      3.0871E-03      1.0904E+00      1.0114E+00      1.1612E+00      2.8904E-03      8.5854E+01      9.3392E+01      1.0000E+00
      2.2497E-03      1.1792E+00      1.0478E+00      1.3525E+00      1.8891E-03      8.1819E+01      1.0068E+02      1.0000E+00
      8.1510E-04      1.7846E+00      1.4519E+00      1.9818E+00      4.8612E-04      5.0147E+01      1.3497E+02      1.0000E+00
      5.1612E-04      1.2681E+00      1.1082E+00      1.4956E+00      4.1912E-04      7.7552E+01      1.1021E+02      1.0000E+00
      7.7392E-04      1.1240E+00      1.0190E+00      1.2145E+00      7.2578E-04      8.4505E+01      9.4056E+01      1.0000E+00
